ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Karnataka,1999,128,6,SOMWARPET,GEN,H.D. JAVARAIAH,M,,,IND,443
Karnataka,1999,128,7,SOMWARPET,GEN,MARGARATE D SOZA (MAGGI),F,,,IND,111
Karnataka,1999,129,1,BELUR,SC,SH PUTTARANGANATH,M,,,BJP,32770
Karnataka,1999,129,2,BELUR,SC,D MALLESH,M,,,INC,31724
Karnataka,1999,129,3,BELUR,SC,HK KUMARASWAMY,M,,,JD(S),22024
Karnataka,1999,130,1,ARSIKERE,GEN,GV SIDDAPPA,M,,,INC,43224
Karnataka,1999,130,2,ARSIKERE,GEN,BASAVARAJU AS,M,,,BJP,32235
Karnataka,1999,130,3,ARSIKERE,GEN,KP PRABHU KUMAR,M,,,JD(S),22208
Karnataka,1999,130,4,ARSIKERE,GEN,SN RAMACHANDRA SHASTRY,M,,,IND,1238
Karnataka,1999,130,5,ARSIKERE,GEN,AT THIMMAPPA,M,,,IND,1194
Karnataka,1999,130,6,ARSIKERE,GEN,AB SRINIVAS,M,,,KCVP,318
Karnataka,1999,130,7,ARSIKERE,GEN,CASSETTE RAMESH S,M,,,IND,222
Karnataka,1999,131,1,GANDASI,GEN,B SHIVARAMU,M,,,INC,62530
Karnataka,1999,131,2,GANDASI,GEN,RAJESHAKARAPPA,M,,,JD(S),21455
Karnataka,1999,131,3,GANDASI,GEN,E NANJEGOWDA,M,,,JD(U),14312
Karnataka,1999,131,4,GANDASI,GEN,N SHIVASWAMY,M,,,IND,1976
Karnataka,1999,132,1,SHRAVANABELAGOLA,GEN,HC SRIKANTAIAH @ ANNAIAH,M,,,INC,65624
Karnataka,1999,132,2,SHRAVANABELAGOLA,GEN,CS PUTTE GOWDA,M,,,JD(S),42576
Karnataka,1999,132,3,SHRAVANABELAGOLA,GEN,HS SRIKANTAIAH,M,,,BJP,14034
Karnataka,1999,132,4,SHRAVANABELAGOLA,GEN,KT GOVINDEGOWDA,M,,,IND,4170
Karnataka,1999,132,5,SHRAVANABELAGOLA,GEN,NG VISHAKANTEGOWDA,M,,,IND,2141
Karnataka,1999,133,1,HOLENARASIPUR,GEN,A DODDEGOWDA,M,,,INC,67151
Karnataka,1999,133,2,HOLENARASIPUR,GEN,HD REVANNA,M,,,JD(S),44964
Karnataka,1999,133,3,HOLENARASIPUR,GEN,M MAHESH ALIAS HARSHA,M,,,IND,2665
Karnataka,1999,133,4,HOLENARASIPUR,GEN,BM SADASHIVA,M,,,BJP,1975
Karnataka,1999,134,1,ARKALGUD,GEN,A MANJU,M,,,BJP,53732
Karnataka,1999,134,2,ARKALGUD,GEN,AT RAMASWAMY,M,,,INC,38187
Karnataka,1999,134,3,ARKALGUD,GEN,KB MALLAPPA,M,,,JD(S),8979
Karnataka,1999,134,4,ARKALGUD,GEN,KS RAMEGOWDA,M,,,BSP,355
Karnataka,1999,135,1,HASSAN,GEN,K.H.HANUMEGOWDA,M,,,BJP,40378
Karnataka,1999,135,2,HASSAN,GEN,K.M.RAJEGOWDA,M,,,INC,34774
Karnataka,1999,135,3,HASSAN,GEN,H.S.PRAKASH,M,,,JD(S),33029
Karnataka,1999,135,4,HASSAN,GEN,B.K.RANGASWAMY,M,,,IND,10160
Karnataka,1999,135,5,HASSAN,GEN,DR.H.NAGARAJ,M,,,JD(U),216
Karnataka,1999,136,1,SAKLESHPUR,GEN,B.B.SHIVAPPA,M,,,BJP,31702
Karnataka,1999,136,2,SAKLESHPUR,GEN,B.R.GURUDEV,M,,,INC,30358
Karnataka,1999,136,3,SAKLESHPUR,GEN,H.M.VISWANATH,M,,,JD(S),29682
Karnataka,1999,136,4,SAKLESHPUR,GEN,B.C.SHANKARACHAR,M,,,BSP,5863
Karnataka,1999,136,5,SAKLESHPUR,GEN,J.D.SOMAPPA,M,,,IND,4621
Karnataka,1999,136,6,SAKLESHPUR,GEN,THAMMAYANNA,M,,,IND,646
Karnataka,1999,137,1,SULLIA,SC,ANGARA.S,M,,,BJP,54814
Karnataka,1999,137,2,SULLIA,SC,K KUSHALA,M,,,INC,47817
Karnataka,1999,137,3,SULLIA,SC,LOLAKASHA,M,,,JD(S),1762
Karnataka,1999,138,1,PUTTUR,GEN,DV SADANANDA GOWDA,M,,,BJP,62306
Karnataka,1999,138,2,PUTTUR,GEN,N SUDHAKAR SHETTY,M,,,INC,55013
Karnataka,1999,138,3,PUTTUR,GEN,B MAHAMMAD,M,,,JD(S),369
Karnataka,1999,139,1,VITTAL,GEN,KM IBRAHIM,M,,,INC,54268
Karnataka,1999,139,2,VITTAL,GEN,A RUKMAYA POOJARI,M,,,BJP,52093
Karnataka,1999,139,3,VITTAL,GEN,KM PRABHADEVI,F,,,IND,1332
Karnataka,1999,139,4,VITTAL,GEN,ATHRADY AMRITHA SHETTY,F,,,BSP,286
Karnataka,1999,139,5,VITTAL,GEN,ABOOBACKER P,M,,,JD(S),198
Karnataka,1999,140,1,BELTHANGADY,GEN,K PRABHAKARA BANGERA,M,,,BJP,45042
Karnataka,1999,140,2,BELTHANGADY,GEN,K GANGADHARAGOWDA,M,,,INC,39781
Karnataka,1999,140,3,BELTHANGADY,GEN,K VASANTHA BANGERA,M,,,JD(S),23805
Karnataka,1999,141,1,BANTVAL,GEN,B RAMANATH RAI,M,,,INC,49905
Karnataka,1999,141,2,BANTVAL,GEN,SHAKUNTHALA T SHETTY,F,,,BJP,36084
Karnataka,1999,141,3,BANTVAL,GEN,FLEVY DSOUZA,F,,,JD(S),1339
Karnataka,1999,141,4,BANTVAL,GEN,B GANAPATHY KINI,M,,,IND,289
Karnataka,1999,142,1,MANGALORE,GEN,N YOGISH BHAT,M,,,BJP,34628
Karnataka,1999,142,2,MANGALORE,GEN,BLASIUS M.DSOUZA,M,,,INC,28116
Karnataka,1999,142,3,MANGALORE,GEN,SYLVIYA D SOUZA,F,,,JD(S),384
Karnataka,1999,142,4,MANGALORE,GEN,SRINIVASA MAJAKKAR,M,,,ABJS,101
Karnataka,1999,143,1,ULLAL,GEN,UT FAREED,M,,,INC,50134
Karnataka,1999,143,2,ULLAL,GEN,K JAYARAMA SHETTY,M,,,BJP,34881
Karnataka,1999,143,3,ULLAL,GEN,B MADHAVA,M,,,CPM,8141
Karnataka,1999,144,1,SURATHKAL,GEN,VIJAYA KUMAR SHETTY,M,,,INC,53749
Karnataka,1999,144,2,SURATHKAL,GEN,KUMBLE SUNDARARAO,M,,,BJP,46760
Karnataka,1999,144,3,SURATHKAL,GEN,ABOOBAKKER KENJAR,M,,,BSP,891
Karnataka,1999,144,4,SURATHKAL,GEN,IBARHIM SURATKAL,M,,,JD(S),647
Karnataka,1999,145,1,KAPU,GEN,VASANTH V SALIAN,M,,,INC,31151
Karnataka,1999,145,2,KAPU,GEN,LALAJI R MENDON,M,,,BJP,27653
Karnataka,1999,145,3,KAPU,GEN,IVAN D SOUZA,M,,,JD(S),6046
Karnataka,1999,145,4,KAPU,GEN,ABDUL HAMEED,M,,,IND,745
Karnataka,1999,146,1,UDUPI,GEN,SABHAPATHI UR,M,,,INC,41018
Karnataka,1999,146,2,UDUPI,GEN,B SUDHAKAR SHETTY,M,,,BJP,40308
Karnataka,1999,146,3,UDUPI,GEN,SUNDRA,M,,,BSP,1040
Karnataka,1999,146,4,UDUPI,GEN,PHILOMENA D SILVA,F,,,JD(S),587
Karnataka,1999,146,5,UDUPI,GEN,NITHYANANDA,M,,,IND,345
Karnataka,1999,146,6,UDUPI,GEN,MOHAMMED RAFIQ,M,,,IND,235
Karnataka,1999,146,7,UDUPI,GEN,SUDHAKAR SHETTY,M,,,IND,168
Karnataka,1999,147,1,BRAHMAVAR,GEN,"JAYAPRAKASH HEGDE, K.",M,,,IND,32429
Karnataka,1999,147,2,BRAHMAVAR,GEN,SARALA B KANCHAN,F,,,INC,27666
Karnataka,1999,147,3,BRAHMAVAR,GEN,SHIRINIVAS POOJARY,M,,,BJP,24043
Karnataka,1999,147,4,BRAHMAVAR,GEN,DAYANANDA SHETTY KENJOOR,M,,,JD(S),928
Karnataka,1999,148,1,KUNDAPURA,GEN,HALADY SRINIVASA SHETTY,M,,,BJP,48051
Karnataka,1999,148,2,KUNDAPURA,GEN,K PRATHAPCHANDRA SHETTY,M,,,INC,47030
Karnataka,1999,148,3,KUNDAPURA,GEN,KS HAMEED SAHIB,M,,,JD(S),780
Karnataka,1999,149,1,BYNDOOR,GEN,K GOPALA POOJARY,M,,,INC,46075
Karnataka,1999,149,2,BYNDOOR,GEN,K LAXMINARAYANA,M,,,BJP,40693
Karnataka,1999,149,3,BYNDOOR,GEN,SHRIKANTHA ADIGA,M,,,JD(S),527
Karnataka,1999,150,1,KARKAL,GEN,H GOPALA BHANDARY,M,,,INC,49591
Karnataka,1999,150,2,KARKAL,GEN,KP SHENOY,M,,,BJP,28857
Karnataka,1999,150,3,KARKAL,GEN,MN JAYAKUMAR,M,,,JD(S),668
Karnataka,1999,151,1,MOODABIDRI,GEN,K ABHAYACHANDRA,M,,,INC,35588
Karnataka,1999,151,2,MOODABIDRI,GEN,AMARNATHA SHETTY K,M,,,JD(U),31398
Karnataka,1999,151,3,MOODABIDRI,GEN,BG PEREIRA,M,,,BSP,1421
Karnataka,1999,151,4,MOODABIDRI,GEN,DANIEL D SOUZA,M,,,JD(S),674
Karnataka,1999,151,5,MOODABIDRI,GEN,S SATHISH SALIAN,M,,,KCVP,521
Karnataka,1999,151,6,MOODABIDRI,GEN,AMARNATH SHETTY,M,,,IND,396
Karnataka,1999,152,1,SRINGERI,GEN,DB CHANDRE GOWDA,M,,,INC,46579
Karnataka,1999,152,2,SRINGERI,GEN,DN JEEVARAJ,M,,,BJP,42008
Karnataka,1999,152,3,SRINGERI,GEN,KOLALE REDRAPPA,M,,,JD(S),2106
Karnataka,1999,152,4,SRINGERI,GEN,KP RAGHUPATHI,M,,,IND,522
Karnataka,1999,153,1,MUDIGERE,SC,MOTAMMA,F,,,INC,40574
Karnataka,1999,153,2,MUDIGERE,SC,MP KUMARASWAMY,M,,,BJP,24258
Karnataka,1999,153,3,MUDIGERE,SC,SAATHI SUNDRESH,M,,,CPI,10154
Karnataka,1999,153,4,MUDIGERE,SC,BB NINGAIAH,M,,,JD(U),2307
Karnataka,1999,153,5,MUDIGERE,SC,BR SUBBAIAH,M,,,JD(S),1038
Karnataka,1999,154,1,CHIKMAGALUR,GEN,CR SAGEER AHMED,M,,,INC,25707
Karnataka,1999,154,2,CHIKMAGALUR,GEN,CT RAVI,M,,,BJP,24725
Karnataka,1999,154,3,CHIKMAGALUR,GEN,SL BHOJEGOWDA,M,,,IND,13384
Karnataka,1999,154,4,CHIKMAGALUR,GEN,IB SHANKAR,M,,,JD(S),7703
Karnataka,1999,154,5,CHIKMAGALUR,GEN,HM RENUKARADHYA,M,,,CPI,6276
Karnataka,1999,154,6,CHIKMAGALUR,GEN,HH DEVARAJ,M,,,JD(U),3432
Karnataka,1999,154,7,CHIKMAGALUR,GEN,SULTAN AHMED,M,,,BSP,1744
Karnataka,1999,154,8,CHIKMAGALUR,GEN,MARIYAMMA,F,,,ADMK,340
Karnataka,1999,155,1,BIRUR,GEN,KB MALLIKARJUNA,M,,,JD(U),29864
Karnataka,1999,155,2,BIRUR,GEN,SR LAXMAIAH,M,,,JD(S),24879
Karnataka,1999,155,3,BIRUR,GEN,N DEVARAJ,M,,,INC,19039
Karnataka,1999,155,4,BIRUR,GEN,M P PRAKASHACHAR,M,,,BJP,6298
Karnataka,1999,156,1,KADUR,GEN,KM KRISHNA MURTHY,M,,,JD(S),31240
Karnataka,1999,156,2,KADUR,GEN,M MARULASIDDAPPA,M,,,IND,26435
Karnataka,1999,156,3,KADUR,GEN,KA SHANTHAPPA,M,,,INC,14590
Karnataka,1999,156,4,KADUR,GEN,DR. VISHWANATH YC,M,,,BJP,14360
Karnataka,1999,156,5,KADUR,GEN,KM THAMMAIAH,M,,,JD(U),604
Karnataka,1999,156,6,KADUR,GEN,M VICTOR,M,,,ADMK,335
Karnataka,1999,157,1,TARIKERE,GEN,BR NEELAKANTAPPA,M,,,INC,47825
Karnataka,1999,157,2,TARIKERE,GEN,SM NAGARAJU,M,,,JD(U),25390
Karnataka,1999,157,3,TARIKERE,GEN,TH SHIVASHANKARAPPA,M,,,JD(S),19527
Karnataka,1999,157,4,TARIKERE,GEN,TR NAGARAJ,M,,,BSP,5320
Karnataka,1999,157,5,TARIKERE,GEN,D CHANDYANAIKA,M,,,IND,715
Karnataka,1999,158,1,CHANNAGIRI,GEN,VADANAL RAJANNA,M,,,IND,48778
Karnataka,1999,158,2,CHANNAGIRI,GEN,MOHIBULLA KHAN,M,,,INC,22239
Karnataka,1999,158,3,CHANNAGIRI,GEN,J.H. PATEL,M,,,JD(U),18791
Karnataka,1999,158,4,CHANNAGIRI,GEN,H.RAMACHANDRA MURTHY,M,,,JD(S),5035
Karnataka,1999,158,5,CHANNAGIRI,GEN,KR. VASUDEVAPPA,M,,,IND,1633
Karnataka,1999,158,6,CHANNAGIRI,GEN,K.H.MANJAPPA,M,,,IND,1179
Karnataka,1999,158,7,CHANNAGIRI,GEN,D. HANUMANTHAPPA,M,,,BSP,429
Karnataka,1999,159,1,HOLEHONNUR,SC,KARIYANNA,M,,,INC,44512
Karnataka,1999,159,2,HOLEHONNUR,SC,BASAVANNAPPA,M,,,JD(U),29123
Karnataka,1999,159,3,HOLEHONNUR,SC,H CHOWDA NAIK,M,,,IND,15125
Karnataka,1999,159,4,HOLEHONNUR,SC,BT LALITHA NAIK,F,,,JD(S),3964
Karnataka,1999,159,5,HOLEHONNUR,SC,M KARIYAPPA,M,,,IND,2249
Karnataka,1999,159,6,HOLEHONNUR,SC,AK HANUMANTHAPPA,M,,,IND,1543
Karnataka,1999,160,1,BHADRAVATI,GEN,APPAJI M.J.,M,,,IND,43923
Karnataka,1999,160,2,BHADRAVATI,GEN,BK SANGAMESHWARA,M,,,INC,36537
Karnataka,1999,160,3,BHADRAVATI,GEN,V KADIRESH,M,,,BJP,11266
Karnataka,1999,160,4,BHADRAVATI,GEN,C. MAHESHKUMAR,M,,,IND,3050
Karnataka,1999,160,5,BHADRAVATI,GEN,C RAMAKRISHNA,M,,,JD(S),2154
Karnataka,1999,160,6,BHADRAVATI,GEN,JS RAJA,M,,,SP,1078
Karnataka,1999,160,7,BHADRAVATI,GEN,BHADRAVATI SHIVARAM,M,,,IND,713
Karnataka,1999,160,8,BHADRAVATI,GEN,ELLAMMA,F,,,ADMK,356
Karnataka,1999,161,1,HONNALI,GEN,D.G. SHANTANA GOWDA,M,,,IND,56149
Karnataka,1999,161,2,HONNALI,GEN,H.B. KRISHNAMURTHY,M,,,INC,27156
Karnataka,1999,161,3,HONNALI,GEN,K.H.GURUMURTHY,M,,,BJP,11143
Karnataka,1999,161,4,HONNALI,GEN,M. RAMESHA,M,,,JD(S),8354
Karnataka,1999,161,5,HONNALI,GEN,R.NAGAPPA,M,,,BSP,3821
Karnataka,1999,161,6,HONNALI,GEN,HALADAPPA DASANNARA,M,,,IND,857
Karnataka,1999,162,1,SHIMOGA,GEN,CHANDRASHEKARAPPA H.M,M,,,INC,59490
Karnataka,1999,162,2,SHIMOGA,GEN,ESHWARAPPA,M,,,BJP,52916
Karnataka,1999,162,3,SHIMOGA,GEN,D.V. RAMESH,M,,,JD(S),3323
Karnataka,1999,162,4,SHIMOGA,GEN,FAYAZ,M,,,SP,1561
Karnataka,1999,162,5,SHIMOGA,GEN,M.M. KUPPUSWAMY,M,,,ADMK,866
Karnataka,1999,162,6,SHIMOGA,GEN,NYAMATHULLA KHAN,M,,,IND,465
Karnataka,1999,162,7,SHIMOGA,GEN,D. MANJUNATH,M,,,IND,226
Karnataka,1999,162,8,SHIMOGA,GEN,KRISHNE GOWDA,M,,,IND,100
Karnataka,1999,162,9,SHIMOGA,GEN,FAIROZ,M,,,IND,95
Karnataka,1999,163,1,TIRTHAHALLI,GEN,ARAGA JNANENDRA,M,,,BJP,33778
Karnataka,1999,163,2,TIRTHAHALLI,GEN,KIMMANE RATHNAKAR,M,,,JD(S),29676
Karnataka,1999,163,3,TIRTHAHALLI,GEN,KADILAL DIVAKAR,M,,,INC,25682
Karnataka,1999,164,1,HOSANNAGAR,GEN,DR. G.D. NARAYANAPPA,M,,,INC,49535
Karnataka,1999,164,2,HOSANNAGAR,GEN,G. NANJUNDAPPA,M,,,JD(U),38204
Karnataka,1999,164,3,HOSANNAGAR,GEN,Y.H. NAGARAJA,M,,,IND,12567
Karnataka,1999,164,4,HOSANNAGAR,GEN,B. SWAMI RAO,M,,,IND,6718
Karnataka,1999,164,5,HOSANNAGAR,GEN,M.R. RAJASHEKAR,M,,,JD(S),1051
Karnataka,1999,165,1,SAGAR,GEN,KAGODU THIMMAPPA,M,,,INC,50797
Karnataka,1999,165,2,SAGAR,GEN,LT THIMMAPPA HEGDE,M,,,BJP,32730
Karnataka,1999,165,3,SAGAR,GEN,K ARUN PRASAD,M,,,IND,9263
Karnataka,1999,165,4,SAGAR,GEN,BR JAYANTH,M,,,JD(S),2704
Karnataka,1999,165,5,SAGAR,GEN,UG SATISHA,M,,,AJBP,221
Karnataka,1999,166,1,SORAB,GEN,S KUMARA BANGARAPPA,M,,,INC,38773
Karnataka,1999,166,2,SORAB,GEN,K B PRAKASH,M,,,IND,26278
Karnataka,1999,166,3,SORAB,GEN,ISHWARAPPA NAIK,M,,,JD(U),13675
Karnataka,1999,166,4,SORAB,GEN,K MANJUNATHA,M,,,IND,4003
Karnataka,1999,166,5,SORAB,GEN,BASUR CHENDREGOWDA,M,,,IND,2170
Karnataka,1999,166,6,SORAB,GEN,K.M.YUSUF,M,,,IND,1684
Karnataka,1999,166,6,SORAB,GEN,K.DAKAPPA,M,,,JD(S),1684
Karnataka,1999,167,1,SHIKARIPURA,GEN,MAHALINGAPPA,M,,,INC,55852
Karnataka,1999,167,2,SHIKARIPURA,GEN,B.S.YEDIYURAPPA,M,,,BJP,48291
Karnataka,1999,167,3,SHIKARIPURA,GEN,NAGARADA MAHADEVAPPA,M,,,JD(S),1997
Karnataka,1999,167,4,SHIKARIPURA,GEN,HOLEYAPPA A.K.,M,,,BSP,285
Karnataka,1999,168,1,SIRSI,SC,VIVEKANANDA VAIDYA,M,,,BJP,42813
Karnataka,1999,168,2,SIRSI,SC,GOPAL MUKUND KANADE,M,,,INC,30301
Karnataka,1999,168,3,SIRSI,SC,P.S.JAIWANT,M,,,IND,21679
Karnataka,1999,168,4,SIRSI,SC,B CHANDRAPPA,M,,,IND,992
Karnataka,1999,168,5,SIRSI,SC,JOGLEKAR VISHWANATH BANGARYA,M,,,JD(S),704
Karnataka,1999,169,1,BHATKAL,GEN,J.D.NAIK,M,,,INC,42004
Karnataka,1999,169,2,BHATKAL,GEN,SHIVANANDA NAIK,M,,,BJP,39567
Karnataka,1999,169,3,BHATKAL,GEN,R.N.NAIK,M,,,JD(S),7763
Karnataka,1999,170,1,KUMTA,GEN,MOHAN K SHETTY,M,,,INC,45315
Karnataka,1999,170,2,KUMTA,GEN,DR.KARKI MP,M,,,BJP,32940
Karnataka,1999,170,3,KUMTA,GEN,GOUDA NAGESH KUPPA,M,,,JD(S),9752
Karnataka,1999,170,4,KUMTA,GEN,KALBAGKAR MKS,M,,,AJBP,494
Karnataka,1999,171,1,ANKOLA,GEN,VISHVESHWAR HEGDE KAGERI,M,,,BJP,41500
Karnataka,1999,171,2,ANKOLA,GEN,UMESH SHANKAR BHAT,M,,,INC,33259
Karnataka,1999,171,3,ANKOLA,GEN,NAIK RAVINDRA NARAYAN,M,,,JD(S),6767
Karnataka,1999,171,4,ANKOLA,GEN,MANJUNATH MOHAN HARIKANT,M,,,IND,471
Karnataka,1999,172,1,KARWAR,GEN,ASNOTIKAR VASANTH KAMALAKAR,M,,,INC,42502
Karnataka,1999,172,2,KARWAR,GEN,PRABHAKAR RANE,M,,,BJP,28546
Karnataka,1999,172,3,KARWAR,GEN,MALSEKAR PRABHAKAR SAIRU,M,,,JD(S),3208
Karnataka,1999,173,1,HALIYAL,GEN,RV DESHPANDE,M,,,INC,63207
Karnataka,1999,173,2,HALIYAL,GEN,SK GOUDA,M,,,JD(U),49483
Karnataka,1999,173,3,HALIYAL,GEN,DALAL LIYARATALI SHOUKATALI,M,,,JD(S),2074
Karnataka,1999,173,4,HALIYAL,GEN,MARUTI PARASAPPA BENACHIKAR,M,,,IND,1052
Karnataka,1999,174,1,DHARWAD RURAL,GEN,AMBADAGATTI SHIVANAND RUDRAPPA,M,,,IND,30375
Karnataka,1999,174,2,DHARWAD RURAL,GEN,SHIVANAND SHIVAGOUD HOLEHADAGALI,M,,,BJP,27473
Karnataka,1999,174,3,DHARWAD RURAL,GEN,LOHIT D NAIKAR,M,,,INC,22325
Karnataka,1999,174,4,DHARWAD RURAL,GEN,PARAMESHWAR SIDDALINGAPPA DANDIN,M,,,JD(S),5229
Karnataka,1999,174,5,DHARWAD RURAL,GEN,NADAF HUSSAIN SAB DASTHAGIRSAB,M,,,JD(U),967
Karnataka,1999,174,6,DHARWAD RURAL,GEN,SANGAN GOUDA RAMAN GOUDAR,M,,,IND,397
Karnataka,1999,174,7,DHARWAD RURAL,GEN,QASIM SAB RAJESAB GHODESAVAR,M,,,IND,329
Karnataka,1999,175,1,DHARWAD,GEN,BELLAD CHANDRAKANT GURAPPA,M,,,BJP,47638
Karnataka,1999,175,2,DHARWAD,GEN,SR MOREY,M,,,INC,46650
Karnataka,1999,175,3,DHARWAD,GEN,JAVALI IQBAL ANJUM MAGDUM HUSEIN,M,,,JD(S),6051
Karnataka,1999,175,4,DHARWAD,GEN,PRAKSH SANNINGAMMANAVAR ADVOCATE,M,,,SP,296
Karnataka,1999,175,5,DHARWAD,GEN,MENASINKAI ARUN RUDRAPPA,M,,,IND,234
Karnataka,1999,175,6,DHARWAD,GEN,SB MAGALAD,M,,,IND,126
Karnataka,1999,176,1,HUBLI,GEN,HONNALLI JABARKHAN HAIYAT KHAN,M,,,INC,34019
Karnataka,1999,176,2,HUBLI,GEN,ASHOK KATWE,M,,,BJP,32270
Karnataka,1999,176,3,HUBLI,GEN,DURGAPPA KASHAPPA BIJAWAD,M,,,IND,8051
Karnataka,1999,176,4,HUBLI,GEN,DR. PANDURANG PATIL,M,,,JD(S),5446
Karnataka,1999,176,5,HUBLI,GEN,AF KITTUR,M,,,IND,1191
Karnataka,1999,176,6,HUBLI,GEN,PARASHURAM KODDADDI,M,,,BSP,1099
Karnataka,1999,176,7,HUBLI,GEN,LAXMAN UMMMANASA DALABANJAN,M,,,IND,555
Karnataka,1999,176,8,HUBLI,GEN,HB HINDASGERI,M,,,IND,312
Karnataka,1999,176,9,HUBLI,GEN,SANTHOSH SARWADE,M,,,ABHM,253
Karnataka,1999,176,10,HUBLI,GEN,NALBAND MAHMEDALLI GANISAB,M,,,IND,203
Karnataka,1999,177,1,HUBLI RURAL,GEN,JAGADISH SHETTAR,M,,,BJP,62691
Karnataka,1999,177,2,HUBLI RURAL,GEN,GOPINATH RANGASWAMY SANDRA,M,,,INC,37437
Karnataka,1999,177,3,HUBLI RURAL,GEN,HIREKERUR LAKSHMAN HANAMANTAPPA,M,,,JD(S),14222
Karnataka,1999,177,4,HUBLI RURAL,GEN,VB HOMBAL,M,,,IND,996
Karnataka,1999,177,5,HUBLI RURAL,GEN,KUPPE ABDUL RAZARK DIWANSAB,M,,,IND,957
Karnataka,1999,177,6,HUBLI RURAL,GEN,RANGANATHYALLAPPA SADLI,M,,,SP,528
Karnataka,1999,177,7,HUBLI RURAL,GEN,KALAL TAKAPPA YALLAPPA,M,,,IND,352
Karnataka,1999,178,1,KALGHATGI,GEN,CHIKKANAGOUDRA SIDDANA GOUDA ISHWARA GOUDA,M,,,BJP,32977
Karnataka,1999,178,2,KALGHATGI,GEN,BABUSAB KASHIMASAB KASHIMANAVAR,M,,,IND,29265
Karnataka,1999,178,3,KALGHATGI,GEN,SIDDANA GOUDRA PARVATHA GOUDA CHANNAVEERANNA,M,,,INC,27006
Karnataka,1999,178,4,KALGHATGI,GEN,DEEPA DAYANAND MURAKUMBI,F,,,JD(S),1632
Karnataka,1999,178,5,KALGHATGI,GEN,VIRUPAKSHI BASANTHAPPA BADIGER,M,,,KCVP,371
Karnataka,1999,178,6,KALGHATGI,GEN,SIDAGANTI VEERABHADRAYY GURUPADAYYA,M,,,IND,154
Karnataka,1999,179,1,KUNDGOL,GEN,SHIVALLI CHANNABASAPPA SATYAPPA,M,,,IND,30692
Karnataka,1999,179,2,KUNDGOL,GEN,AKKIMALLIKARJUN SAHADEVAPPA,M,,,JD(U),20184
Karnataka,1999,179,3,KUNDGOL,GEN,JUTTAL GOVINDAPPA HANUMANTHAPPA,M,,,INC,18278
Karnataka,1999,179,4,KUNDGOL,GEN,PATIL RANGANAGOUDA NINGANAGOUDA,M,,,JD(S),10922
Karnataka,1999,179,5,KUNDGOL,GEN,KUBIHAL VEERAPPA SHEKARAPPA,M,,,IND,2563
Karnataka,1999,179,6,KUNDGOL,GEN,KAMADOLI CHANNAPPA MALLAPPA,M,,,IND,1858
Karnataka,1999,179,7,KUNDGOL,GEN,SHANTHALA PATIL BASAVARAJ,F,,,IND,1399
Karnataka,1999,179,8,KUNDGOL,GEN,YARAGUPPI SHIVAPPA NINGAPPA,M,,,BJP,1137
Karnataka,1999,180,1,SHIGGAON,GEN,KHADRI SYED AZEMPEER SYED KADAR BASHA,M,,,JD(S),28725
Karnataka,1999,180,2,SHIGGAON,GEN,SHANKARAGOUDA BASANNAGOUDA PATIL,M,,,BJP,27084
Karnataka,1999,180,3,SHIGGAON,GEN,KUNNUR MANJUNATH CHENNAPPA,M,,,INC,26497
Karnataka,1999,180,4,SHIGGAON,GEN,SHIVANAND RAMAGERI,M,,,IND,13055
Karnataka,1999,180,5,SHIGGAON,GEN,JAIN VINODAKUMAR SAMBELAMAL,M,,,SP,1686
Karnataka,1999,181,1,HANGAL,GEN,MANOHAR H TAHASILDAR,M,,,INC,59628
Karnataka,1999,181,2,HANGAL,GEN,UDASI CM,M,,,JD(U),44370
Karnataka,1999,181,3,HANGAL,GEN,FAKKIRAPPA HOTANHALLI,M,,,CPM,2415
Karnataka,1999,181,4,HANGAL,GEN,BANAKAR SL,M,,,JD(S),627
Karnataka,1999,181,5,HANGAL,GEN,SHAILAJA SAVADATI,F,,,IND,544
Karnataka,1999,182,1,HIREKERUR,GEN,BH RANNIKOD,M,,,IND,34160
Karnataka,1999,182,2,HIREKERUR,GEN,UB BANAKAR,M,,,BJP,30232
Karnataka,1999,182,3,HIREKERUR,GEN,SS PATIL,M,,,INC,21464
Karnataka,1999,182,4,HIREKERUR,GEN,DM SALI,M,,,IND,6894
Karnataka,1999,182,5,HIREKERUR,GEN,EKKEGONDI RAMANAGOUDA VEERAPPA,M,,,NCP,2321
Karnataka,1999,182,6,HIREKERUR,GEN,JAGADEESH BASAVANAPPA TAMBAKAD,M,,,JD(S),1209
Karnataka,1999,183,1,RANIBENNUR,GEN,KOLIWADI KRISHNAPPA BHIMAPPA,M,,,INC,50958
Karnataka,1999,183,2,RANIBENNUR,GEN,TILAVALLI SHIVANNA GURAPPA,M,,,JD(U),45460
Karnataka,1999,183,3,RANIBENNUR,GEN,KARURMARADEPPA MALLAPPA,M,,,BSP,1827
Karnataka,1999,183,4,RANIBENNUR,GEN,K SHIVALINGAPPA,M,,,BJP,1188
Karnataka,1999,183,5,RANIBENNUR,GEN,SANGHAVI DAYALAL PREMACHAND,M,,,SP,765
Karnataka,1999,183,6,RANIBENNUR,GEN,PUJAR NINGAPPA BHARAMAPPA,M,,,IND,686
